2	5	2	1
0	5	1	0
1	4	1	1
0	5	1	0
2	4	3	0.666667
2	5	3	0.666667
1	5	2	0.5
4	5	5	0.8
0	4	0	0
0	5	0	0
0	4	0	0
0	5	0	0
1	5	2	0.5
1	4	1	1
0	5	0	0
0	3	2	0
0	4	0	0
1	5	1	1
2	5	3	0.666667
1	4	3	0.333333
0	4	1	0
0	5	1	0
0	5	1	0
0	4	1	0
1	4	2	0.5
1	4	2	0.5
0	5	0	0
0	5	1	0
2	5	3	0.666667
1	5	2	0.5
0	5	1	0
1	3	2	0.5
1	5	2	0.5
2	4	4	0.5
1	4	3	0.333333
1	4	1	1
1	5	3	0.333333
2	5	3	0.666667
20	1	78	0.25641
1	5	2	0.5
0	4	0	0
2	5	2	1
1	5	2	0.5
1	5	1	1
1	5	1	1
2	5	2	1
0	5	1	0
0	5	0	0
0	3	5	0
0	4	0	0
0	4	0	0
3	4	3	1
1	4	1	1
3	5	4	0.75
2	4	3	0.666667
0	5	0	0
0	5	1	0
1	5	2	0.5
3	5	4	0.75
3	4	3	1
2	5	2	1
0	5	0	0
1	5	1	1
0	5	0	0
0	4	0	0
2	5	2	1
0	5	0	0
1	5	1	1
2	5	2	1
2	4	6	0.333333
0	5	1	0
1	5	1	1
0	3	3	0
0	5	0	0
0	5	0	0
0	5	0	0
1	4	1	1
0	5	1	0
1	5	1	1
0	5	1	0
2	5	2	1
1	5	1	1
0	5	0	0
0	5	0	0
0	5	0	0
1	5	2	0.5
1	4	1	1
0	4	0	0
0	5	0	0
0	5	0	0
0	4	1	0
1	4	1	1
0	5	0	0
0	5	0	0
1	5	1	1
0	4	0	0
0	5	0	0
0	5	0	0
0	5	0	0
0	5	0	0
0	5	0	0
2	5	2	1
1	5	1	1
1	5	1	1
2	5	3	0.666667
1	5	1	1
0	4	0	0
0	4	0	0
0	5	0	0
0	4	0	0
0	5	0	0
3	5	3	1
0	5	0	0
0	4	0	0
0	4	0	0
0	5	1	0
0	5	0	0
0	5	0	0
0	5	0	0
0	5	0	0
4	4	4	1
6	3	10	0.6
2	5	2	1
0	4	0	0
0	5	0	0
0	5	0	0
1	5	1	1
