2	5	2	1
0	5	0	0
1	4	6	0.166667
1	5	1	1
1	4	3	0.333333
21	1	79	0.265823
4	5	4	1
2	4	3	0.666667
1	5	1	1
1	3	11	0.0909091
1	4	1	1
1	5	2	0.5
3	5	3	1
2	5	3	0.666667
1	5	3	0.333333
0	5	0	0
2	5	3	0.666667
1	4	1	1
1	4	1	1
1	5	2	0.5
3	5	5	0.6
23	1	82	0.280488
0	5	0	0
26	3	32	0.8125
0	5	0	0
0	5	0	0
0	4	0	0
0	4	0	0
0	4	0	0
0	4	0	0
1	5	1	1
0	5	1	0
2	5	2	1
0	4	0	0
3	5	3	1
0	5	0	0
0	5	1	0
1	5	1	1
0	5	0	0
0	5	2	0
0	5	1	0
0	5	0	0
0	5	0	0
8	1	43	0.186047
0	5	0	0
1	5	1	1
9	5	10	0.9
0	5	0	0
3	5	3	1
0	4	0	0
2	5	3	0.666667
0	5	0	0
3	4	5	0.6
0	5	0	0
2	5	2	1
0	4	0	0
0	5	0	0
0	5	1	0
0	4	0	0
0	4	0	0
1	5	1	1
1	5	2	0.5
1	5	1	1
0	5	0	0
2	5	3	0.666667
2	5	4	0.5
1	5	1	1
1	5	1	1
1	5	1	1
1	5	1	1
1	5	1	1
2	4	2	1
4	3	7	0.571429
0	5	0	0
0	4	0	0
2	5	4	0.5
0	5	0	0
0	5	0	0
0	5	0	0
0	5	0	0
0	4	0	0
0	5	0	0
0	5	1	0
3	4	4	0.75
0	5	1	0
2	5	3	0.666667
0	5	1	0
5	1	46	0.108696
1	4	1	1
0	4	1	0
0	5	1	0
0	5	0	0
0	5	1	0
0	4	1	0
3	5	5	0.6
0	4	0	0
0	5	1	0
0	5	0	0
1	5	2	0.5
0	5	1	0
0	5	1	0
0	5	0	0
1	5	1	1
0	4	0	0
2	5	2	1
0	5	1	0
1	5	1	1
0	5	0	0
0	5	1	0
1	4	1	1
0	5	1	0
2	4	2	1
0	5	0	0
16	1	63	0.253968
0	5	0	0
0	5	0	0
0	5	0	0
0	5	0	0
0	3	1	0
0	4	0	0
0	5	0	0
2	5	2	1
1	5	2	0.5
0	5	1	0
0	5	0	0
0	5	0	0
1	4	1	1
2	5	3	0.666667
2	5	2	1
6	1	39	0.153846
0	5	0	0
9	5	10	0.9
0	5	0	0
0	5	2	0
0	4	1	0
0	5	1	0
5	5	8	0.625
2	5	2	1
1	5	2	0.5
1	5	1	1
1	5	1	1
0	5	0	0
0	4	1	0
0	4	3	0
1	5	1	1
0	5	0	0
0	5	0	0
0	5	0	0
0	5	0	0
0	4	0	0
17	1	66	0.257576
0	5	0	0
0	5	1	0
0	5	0	0
0	5	0	0
1	5	1	1
3	5	4	0.75
0	4	0	0
0	5	0	0
0	4	0	0
1	5	1	1
0	5	0	0
4	4	6	0.666667
0	4	0	0
0	5	0	0
1	5	1	1
0	4	0	0
1	3	1	1
0	5	0	0
0	5	0	0
0	5	0	0
0	4	0	0
0	5	0	0
2	5	2	1
0	4	0	0
0	4	0	0
0	5	0	0
1	5	1	1
0	5	0	0
0	5	0	0
0	5	0	0
0	4	0	0
3	5	3	1
4	3	6	0.666667
0	4	1	0
0	5	0	0
0	4	0	0
0	5	0	0
0	5	0	0
1	5	1	1
1	5	1	1
1	5	1	1
0	5	1	0
0	5	0	0
0	4	0	0
0	5	1	0
0	5	0	0
0	5	0	0
1	4	2	0.5
0	5	0	0
13	3	20	0.65
1	4	1	1
0	5	0	0
1	5	1	1
1	3	3	0.333333
1	5	1	1
1	5	1	1
1	5	1	1
0	4	0	0
22	1	79	0.278481
0	4	1	0
0	4	0	0
3	3	5	0.6
1	5	1	1
0	5	3	0
3	5	3	1
2	5	3	0.666667
1	5	1	1
0	4	0	0
0	5	1	0
0	4	0	0
0	5	0	0
0	4	0	0
0	4	0	0
1	5	1	1
9	1	46	0.195652
