4	5	5	0.8
5	4	6	0.833333
0	4	4	0
28	5	34	0.823529
8	4	8	1
0	3	10	0
2	2	8	0.25
2	5	3	0.666667
2	4	3	0.666667
3	5	3	1
3	5	3	1
1	5	1	1
2	3	4	0.5
1	5	1	1
1	5	2	0.5
3	3	7	0.428571
4	5	5	0.8
2	4	5	0.4
2	5	2	1
4	5	5	0.8
3	5	4	0.75
4	5	5	0.8
4	5	5	0.8
5	5	5	1
3	4	4	0.75
3	5	4	0.75
2	5	2	1
1	5	1	1
2	5	2	1
1	5	1	1
2	5	2	1
1	5	1	1
1	4	1	1
1	5	1	1
5	1	23	0.217391
2	5	2	1
4	5	5	0.8
1	5	3	0.333333
2	5	2	1
12	1	37	0.324324
1	5	1	1
1	4	1	1
1	5	1	1
2	3	3	0.666667
0	4	0	0
0	4	0	0
7	3	8	0.875
1	5	2	0.5
35	2	44	0.795455
1	5	1	1
0	5	0	0
0	5	0	0
0	5	0	0
0	5	0	0
3	5	5	0.6
3	5	6	0.5
0	4	0	0
2	3	11	0.181818
0	5	0	0
0	5	0	0
0	3	2	0
0	3	2	0
0	5	1	0
2	4	2	1
1	3	4	0.25
5	4	8	0.625
0	5	1	0
4	3	7	0.571429
1	4	2	0.5
1	3	8	0.125
1	5	1	1
0	5	0	0
0	5	0	0
5	1	43	0.116279
1	5	1	1
3	1	24	0.125
1	3	5	0.2
1	5	1	1
0	5	0	0
5	1	27	0.185185
1	5	1	1
2	5	2	1
0	5	2	0
0	5	0	0
0	4	1	0
8	5	11	0.727273
7	5	9	0.777778
3	1	17	0.176471
2	5	2	1
1	3	4	0.25
0	5	1	0
0	5	3	0
3	5	4	0.75
2	2	13	0.153846
1	5	1	1
2	4	2	1
3	4	8	0.375
0	5	0	0
2	4	3	0.666667
0	5	0	0
0	3	4	0
0	3	4	0
0	4	0	0
6	1	23	0.26087
3	5	4	0.75
1	4	1	1
0	5	0	0
0	5	0	0
2	5	2	1
1	5	1	1
2	5	2	1
1	4	1	1
0	4	0	0
0	5	0	0
0	5	0	0
1	4	2	0.5
0	5	0	0
0	5	0	0
0	5	0	0
7	5	11	0.636364
1	1	22	0.0454545
0	5	1	0
1	4	2	0.5
1	5	1	1
0	5	0	0
0	5	1	0
2	3	5	0.4
1	5	1	1
1	5	1	1
0	4	0	0
4	2	12	0.333333
0	4	0	0
0	5	0	0
0	5	0	0
5	1	28	0.178571
4	5	4	1
2	4	2	1
0	5	0	0
0	5	0	0
0	5	1	0
3	5	4	0.75
1	5	1	1
11	1	46	0.23913
0	5	1	0
0	5	5	0
3	5	4	0.75
2	5	2	1
2	3	3	0.666667
0	3	3	0
0	5	0	0
0	2	4	0
0	3	2	0
1	4	1	1
2	4	7	0.285714
3	5	4	0.75
0	5	0	0
0	3	2	0
266	2	337	0.789318
1	4	1	1
2	4	2	1
0	5	0	0
0	5	0	0
0	5	0	0
0	4	0	0
0	4	0	0
0	4	1	0
