19	1	26	0.730769
14	1	23	0.608696
7	5	39	0.179487
22	1	34	0.647059
23	1	32	0.71875
4	3	18	0.222222
3	4	12	0.25
17	1	26	0.653846
20	1	26	0.769231
5	4	14	0.357143
26	1	36	0.722222
2	4	13	0.153846
8	1	19	0.421053
1	5	21	0.047619
3	5	18	0.166667
4	5	28	0.142857
2	5	26	0.0769231
43	1	53	0.811321
29	1	41	0.707317
33	5	49	0.673469
21	2	24	0.875
19	5	35	0.542857
45	1	52	0.865385
3	4	18	0.166667
27	1	33	0.818182
22	1	30	0.733333
30	1	40	0.75
1	5	15	0.0666667
10	1	15	0.666667
19	1	27	0.703704
52	1	62	0.83871
25	1	30	0.833333
25	1	33	0.757576
3	5	17	0.176471
24	1	44	0.545455
8	5	19	0.421053
24	1	37	0.648649
8	2	15	0.533333
3	3	7	0.428571
13	4	21	0.619048
107	1	128	0.835938
1	4	17	0.0588235
22	1	30	0.733333
1	5	14	0.0714286
2	5	15	0.133333
42	1	54	0.777778
79	1	94	0.840426
2	5	14	0.142857
0	5	11	0
72	1	88	0.818182
1	5	10	0.1
1	5	14	0.0714286
2	4	8	0.25
1	4	8	0.125
1	5	13	0.0769231
35	1	40	0.875
1	5	14	0.0714286
12	1	18	0.666667
15	1	16	0.9375
16	1	22	0.727273
23	1	30	0.766667
3	5	11	0.272727
17	1	27	0.62963
5	5	23	0.217391
2	5	29	0.0689655
67	1	79	0.848101
1	3	3	0.333333
4	5	18	0.222222
1	3	4	0.25
32	1	37	0.864865
3	3	8	0.375
8	3	11	0.727273
3	5	15	0.2
2	5	18	0.111111
43	1	51	0.843137
5	3	12	0.416667
1	3	5	0.2
33	1	40	0.825
7	5	24	0.291667
39	1	47	0.829787
1	4	10	0.1
0	5	18	0
6	2	13	0.461538
16	3	22	0.727273
24	1	33	0.727273
29	1	37	0.783784
10	4	15	0.666667
1	5	13	0.0769231
2	5	12	0.166667
20	1	25	0.8
1	4	7	0.142857
4	3	8	0.5
2	5	15	0.133333
3	5	13	0.230769
3	2	5	0.6
92	1	109	0.844037
30	1	38	0.789474
0	4	7	0
5	4	8	0.625
13	2	21	0.619048
22	1	33	0.666667
26	1	33	0.787879
5	4	7	0.714286
3	5	5	0.6
4	2	6	0.666667
4	2	8	0.5
16	1	19	0.842105
1	5	4	0.25
6	5	13	0.461538
20	1	27	0.740741
28	1	37	0.756757
6	3	8	0.75
23	1	26	0.884615
1	3	6	0.166667
160	1	192	0.833333
2	5	8	0.25
1	4	4	0.25
17	1	28	0.607143
5	5	22	0.227273
6	2	8	0.75
70	1	83	0.843373
21	2	23	0.913043
1	3	3	0.333333
11	1	20	0.55
2	5	8	0.25
26	1	38	0.684211
1	5	10	0.1
1	5	7	0.142857
0	5	8	0
4	5	18	0.222222
5	4	9	0.555556
3	4	8	0.375
22	1	33	0.666667
14	1	22	0.636364
19	2	23	0.826087
3	5	19	0.157895
24	2	28	0.857143
4	5	15	0.266667
7	2	12	0.583333
0	3	7	0
17	1	25	0.68
4	4	10	0.4
156	1	187	0.834225
26	1	33	0.787879
6	3	6	1
34	1	39	0.871795
4	3	6	0.666667
16	1	26	0.615385
7	2	9	0.777778
3	5	23	0.130435
6	4	8	0.75
1	3	5	0.2
1	5	7	0.142857
3	5	8	0.375
14	1	30	0.466667
6	2	10	0.6
17	1	26	0.653846
6	5	12	0.5
6	1	14	0.428571
3	5	5	0.6
2	5	5	0.4
12	1	21	0.571429
1	5	2	0.5
14	1	23	0.608696
2	5	8	0.25
2	5	5	0.4
5	5	11	0.454545
12	1	22	0.545455
11	1	18	0.611111
1	5	4	0.25
14	1	24	0.583333
15	1	24	0.625
11	1	19	0.578947
3	5	5	0.6
1	5	3	0.333333
2	5	5	0.4
3	5	5	0.6
5	4	13	0.384615
9	1	16	0.5625
3	5	7	0.428571
9	1	15	0.6
0	4	1	0
18	1	24	0.75
0	5	4	0
8	2	12	0.666667
1	5	2	0.5
0	5	9	0
1	4	4	0.25
1	4	1	1
20	1	24	0.833333
1	4	4	0.25
8	1	12	0.666667
0	5	3	0
0	5	1	0
3	1	3	1
10	1	14	0.714286
0	5	3	0
0	5	1	0
1	3	2	0.5
0	5	1	0
0	5	2	0
2	5	4	0.5
4	4	7	0.571429
10	5	16	0.625
4	2	6	0.666667
2	5	7	0.285714
5	5	19	0.263158
1	5	12	0.0833333
25	1	30	0.833333
2	4	4	0.5
2	5	4	0.5
3	5	8	0.375
17	1	22	0.772727
13	1	17	0.764706
6	4	9	0.666667
5	5	8	0.625
1	5	2	0.5
4	5	8	0.5
2	4	2	1
1	5	3	0.333333
2	3	3	0.666667
2	2	5	0.4
0	4	4	0
